Time,latitude,longitude,Eastward Velocity,Northward Velocity,Potential Temperature,Sea Surface Height,Salinity,Mixed Layer Thickness,Bottom Temperature,Mean Sea Level Pressure,10m u-component of wind,10m v-component of wind,Snow Depth,Total Precipitation,Surface Runoff,Sub-surface Runoff,Snowmelt,Significant Wave Height,Mean Wave Period,Mean Wave Direction
2025-09-11 22:00:00,53.467,-3.111,0.245,-0.081,16.685999,-1.291,32.72,8.399956,16.704,100039.84,6.2146864,3.23355,0.0,4.36e-05,1.01e-07,2.11e-06,0.0,1.4002218,5.375086,259.03204
2025-09-11 23:00:00,53.467,-3.111,0.22700001,-0.022000002,16.681,1.098,32.739,10.799955,16.701,100084.875,6.2718964,2.8527718,0.0,1.48e-05,0.0,2.11e-06,0.0,1.3796949,5.3369637,259.01666
2025-09-12 00:00:00,53.467,-3.111,0.17400001,0.08800001,16.671,3.022,32.761,12.599956,16.696,100100.81,6.6185513,2.8542032,0.0,1.33e-05,0.0,2.11e-06,0.0,1.4038305,5.2914867,259.01733
2025-09-12 01:00:00,53.467,-3.111,0.095000006,0.115,16.661999,3.9400003,32.775,13.499955,16.691,100132.75,7.042389,2.5125446,0.0,5.54e-05,0.0,2.11e-06,0.0,1.4718189,5.2803106,259.67517
2025-09-12 02:00:00,53.467,-3.111,0.006,0.104,16.647999,3.765,32.779,13.399956,16.677,100198.83,7.7616024,2.4563951,0.0,5.89e-05,0.0,2.09e-06,0.0,1.5529842,5.3248005,260.67395
2025-09-12 03:00:00,53.467,-3.111,-0.080000006,0.060000002,16.624,2.6720002,32.775,12.299955,16.652,100224.74,7.6889477,2.513485,0.0,4.07e-05,0.0,2.09e-06,0.0,1.6491604,5.3999577,261.29916
2025-09-12 04:00:00,53.467,-3.111,-0.148,0.012,16.592,1.0940001,32.767,10.799955,16.619,100264.26,7.1332464,3.006713,0.0,0.00010789931,2.02e-07,2.09e-06,0.0,1.7166615,5.5012217,261.346
2025-09-12 05:00:00,53.467,-3.111,-0.177,-0.020000001,16.556,-0.522,32.761,9.199955,16.58,100306.31,6.777916,3.462986,0.0,6.7e-05,2.02e-07,2.09e-06,0.0,1.7241154,5.6113253,260.9348
2025-09-12 06:00:00,53.467,-3.111,-0.178,0.004,16.515999,-1.9470001,32.754,7.7999554,16.538,100324.98,6.773382,3.9087877,0.0,3.35e-05,0.0,2.09e-06,0.0,1.7129583,5.673773,260.39365
2025-09-12 07:00:00,53.467,-3.111,-0.15400001,0.029000001,16.475,-3.2110002,32.752,6.5999556,16.493,100400.63,6.7668886,4.101427,0.0,1.49e-05,0.0,2.09e-06,0.0,1.6861992,5.6944046,259.8049
2025-09-12 08:00:00,53.467,-3.111,-0.069000006,-0.028,16.441,-3.982,32.753,5.7999554,16.453,100449.09,6.7709217,4.1386633,0.0,3.6e-05,0.0,2.09e-06,0.0,1.6470871,5.6897507,259.19217
2025-09-12 09:00:00,53.467,-3.111,0.08800001,-0.1,16.425,-3.7150002,32.748,6.0999556,16.431,100486.36,7.5851955,3.7148333,0.0,8.01e-05,0.0,2.09e-06,0.0,1.6309261,5.639887,258.44867
2025-09-12 10:00:00,53.467,-3.111,0.21800001,-0.081,16.428999,-2.3720002,32.74,7.3999553,16.428999,100519.695,7.356058,3.5660963,0.0,0.00010197701,0.0,2.09e-06,0.0,1.5976133,5.6050873,258.21573
2025-09-12 11:00:00,53.467,-3.111,0.23600002,-0.049000002,16.463999,-0.246,32.745,9.499955,16.455,100557.89,7.813122,2.8042593,0.0,0.00011098909,3.02e-07,2.09e-06,0.0,1.5627127,5.5539103,257.99283
2025-09-12 12:00:00,53.467,-3.111,0.193,0.036000002,16.508,1.9200001,32.765,11.599956,16.489,100591.336,7.0109777,2.439539,0.0,3.14e-05,3.16e-08,2.11e-06,0.0,1.5166531,5.5165434,258.50162
2025-09-12 13:00:00,53.467,-3.111,0.133,0.12100001,16.546,3.229,32.779,12.799955,16.518,100635.164,6.317382,2.7505293,0.0,4.26e-06,0.0,2.09e-06,0.0,1.4648066,5.4742928,259.16473
2025-09-12 14:00:00,53.467,-3.111,0.048,0.12100001,16.583,3.4800003,32.786,13.099956,16.536999,100633.78,5.869379,3.0086975,0.0,7.54e-05,0.0,2.09e-06,0.0,1.3971977,5.423727,259.30548
2025-09-12 15:00:00,53.467,-3.111,-0.032,0.109000005,16.609999,2.739,32.782,12.399956,16.543999,100650.34,5.3539143,3.863655,0.0,5.59e-05,3.16e-08,2.09e-06,0.0,1.3202982,5.354006,258.885
2025-09-12 16:00:00,53.467,-3.111,-0.113000005,0.058000002,16.611,1.376,32.775,10.999955,16.549,100598.59,5.0448227,4.188285,0.0,5.82e-05,6.32e-08,2.09e-06,0.0,1.2580576,5.240247,257.50018
2025-09-12 17:00:00,53.467,-3.111,-0.164,0.009000001,16.588999,-0.162,32.771,9.499955,16.560999,100643.43,5.2173405,4.820154,0.0,0.00010061808,1.26e-07,2.09e-06,0.0,1.210453,5.1187353,255.61534
2025-09-12 18:00:00,53.467,-3.111,-0.16700001,-0.0050000004,16.556,-1.5500001,32.766,8.199955,16.563,100605.91,4.237359,4.683199,0.0,0.00014243151,3.03e-07,2.09e-06,0.0,1.1668315,5.0275745,253.95119
2025-09-12 19:00:00,53.467,-3.111,-0.15100001,0.036000002,16.527,-2.776,32.761,6.999955,16.543999,100619.734,3.990325,5.226739,0.0,1.22e-05,0.0,2.09e-06,0.0,1.1375389,4.931553,251.83534
2025-09-12 20:00:00,53.467,-3.111,-0.1,0.006,16.494,-3.667,32.759,6.0999556,16.515,100601.086,2.454259,5.5406275,0.0,2.06e-05,0.0,2.09e-06,0.0,1.0989532,4.876446,249.7763
2025-09-12 21:00:00,53.467,-3.111,0.05,-0.09,16.461,-3.696,32.756,6.0999556,16.484,100556.24,2.0904775,6.1917486,0.0,8.47e-05,3.02e-07,2.09e-06,0.0,1.0519662,4.83877,247.34769
2025-09-12 22:00:00,53.467,-3.111,0.18100001,-0.07700001,16.435999,-2.6250002,32.749,7.1999555,16.456,100517.47,0.9056127,6.061448,0.0,0.00064764556,1.76e-06,2.09e-06,0.0,1.0044022,4.8015633,244.54376
2025-09-12 23:00:00,53.467,-3.111,0.22200002,-0.030000001,16.425999,-0.77500004,32.75,8.899956,16.445,100480.766,1.2522935,6.8139954,0.0,0.00030600553,6.3e-07,2.09e-06,0.0,0.98448926,4.704833,239.83679
2025-09-13 00:00:00,53.467,-3.111,0.19500001,0.031000001,16.42,1.32,32.768,10.999955,16.441,100401.875,0.8662515,7.0362034,0.0,0.0007598488,2.12e-06,2.09e-06,0.0,0.99592185,4.591727,233.53934
2025-09-13 01:00:00,53.467,-3.111,0.148,0.123,16.414999,2.8520002,32.78,12.499955,16.439,100327.78,1.2052343,7.1993494,0.0,0.000760342,3.34e-06,2.09e-06,0.0,1.0138912,4.537204,228.14996
2025-09-13 02:00:00,53.467,-3.111,0.071,0.13900001,16.407999,3.486,32.788002,13.099956,16.435999,100307.5,2.3320317,6.954176,0.0,0.000496953,3.08e-06,2.09e-06,0.0,1.0465908,4.537491,225.42102
2025-09-13 03:00:00,53.467,-3.111,-0.002,0.12900001,16.395,3.1360002,32.79,12.699956,16.425999,100294.2,3.831307,5.8383036,0.0,0.00015063975,4.3e-07,2.09e-06,0.0,1.0745149,4.6155086,227.79465
2025-09-13 04:00:00,53.467,-3.111,-0.078,0.076000005,16.375,2.0570002,32.783,11.699956,16.407,100290.87,4.9785185,4.3111467,0.0,9.39e-05,1.01e-07,2.09e-06,0.0,1.0885167,4.715099,233.40178
2025-09-13 05:00:00,53.467,-3.111,-0.14,0.028,16.345999,0.614,32.778,10.299955,16.38,100309.84,4.4884787,3.8990726,0.0,6.85e-05,0.0,2.09e-06,0.0,1.0738144,4.8045225,238.09842
2025-09-13 06:00:00,53.467,-3.111,-0.164,-0.007,16.314,-0.80700004,32.771,8.899956,16.345999,100301.055,3.2092214,4.1083803,0.0,2.86e-05,1.01e-07,2.09e-06,0.0,1.0368028,4.8656645,240.8644
2025-09-13 07:00:00,53.467,-3.111,-0.16000001,0.015000001,16.282999,-2.079,32.765,7.6999555,16.313,100335.305,1.975693,4.676486,0.0,0.0,0.0,2.09e-06,0.0,0.9921856,4.8907175,242.2581
2025-09-13 08:00:00,53.467,-3.111,-0.125,0.009000001,16.261,-3.107,32.762,6.6999555,16.282999,100337.52,1.6668274,5.4340076,0.0,0.0,0.0,2.09e-06,0.0,0.9592059,4.85314,242.01254
2025-09-13 09:00:00,53.467,-3.111,-0.020000001,-0.07,16.253,-3.496,32.759,6.2999554,16.264,100338.39,2.8476982,6.0428457,0.0,2.11e-07,0.0,2.09e-06,0.0,0.97064966,4.7189503,239.4537
2025-09-13 10:00:00,53.467,-3.111,0.109000005,-0.085,16.261,-2.9060001,32.755,6.8999553,16.261,100361.086,3.7927856,4.928213,0.0,7.05e-06,0.0,2.09e-06,0.0,0.98799163,4.686775,239.13918
2025-09-13 11:00:00,53.467,-3.111,0.19600001,-0.039,16.285,-1.5200001,32.754,8.199955,16.277,100367.03,5.7266006,4.5557976,0.0,1.28e-05,0.0,2.09e-06,0.0,1.0444164,4.6594925,240.02478
2025-09-13 12:00:00,53.467,-3.111,0.20300001,-0.004,16.319,0.33,32.762,9.999955,16.31,100368.37,6.1992826,4.7256823,0.0,0.00044243748,6.03e-07,2.09e-06,0.0,1.1006222,4.684181,241.42377
2025-09-13 13:00:00,53.467,-3.111,0.165,0.072000004,16.345999,1.9990001,32.778,11.599956,16.334,100367.06,6.00109,4.2902775,0.0,0.00024727592,1.19e-06,2.09e-06,0.0,1.1417484,4.729082,243.11914
2025-09-13 14:00:00,53.467,-3.111,0.10700001,0.116000004,16.373,2.9310002,32.789,12.499955,16.355999,100403.58,6.940645,3.3940535,0.0,0.00025597808,1.26e-07,2.09e-06,0.0,1.1873922,4.771961,245.75136
2025-09-13 15:00:00,53.467,-3.111,0.033,0.11800001,16.390999,2.966,32.794,12.599956,16.371,100417.9,6.623123,3.2688112,0.0,0.00036087047,1.26e-07,2.09e-06,0.0,1.225821,4.816167,248.25595
2025-09-13 16:00:00,53.467,-3.111,-0.041,0.085,16.394,2.206,32.789,11.799955,16.378,100451.945,6.5899324,3.2609434,0.0,0.00013331641,4.04e-07,2.09e-06,0.0,1.251553,4.848794,249.91814
2025-09-13 17:00:00,53.467,-3.111,-0.106000006,0.039,16.389,0.98300004,32.785,10.699955,16.379,100495.84,6.3942413,3.0431452,0.0,2.65e-05,0.0,2.09e-06,0.0,1.2564363,4.8819923,251.23697
2025-09-13 18:00:00,53.467,-3.111,-0.14500001,-0.0050000004,16.365,-0.363,32.782,9.299955,16.375,100526.34,5.5035124,2.7909355,0.0,9.6e-06,0.0,2.09e-06,0.0,1.2536469,4.8937683,252.68369
2025-09-13 19:00:00,53.467,-3.111,-0.15100001,-0.011000001,16.34,-1.5790001,32.774,8.199955,16.358,100620.49,5.2337074,2.6873026,0.0,0.00053186924,1.01e-06,2.09e-06,0.0,1.2181578,4.9026337,254.13274
2025-09-13 20:00:00,53.467,-3.111,-0.126,-0.004,16.309,-2.615,32.766,7.1999555,16.334,100662.74,5.1063643,2.3226976,0.0,0.00028897077,2.02e-07,2.09e-06,0.0,1.1534576,4.9021826,255.87733
2025-09-13 21:00:00,53.467,-3.111,-0.061000004,-0.059000004,16.278,-3.2120001,32.763,6.5999556,16.306,100729.72,5.435339,1.9490976,0.0,0.00016290336,0.0,2.09e-06,0.0,1.1042662,4.8513565,257.8084
2025-09-13 22:00:00,53.467,-3.111,0.052,-0.101,16.247,-2.986,32.758,6.7999554,16.275,100779.69,5.940978,2.0200262,0.0,0.00094403495,1.92e-06,2.09e-06,0.0,1.0651212,4.79578,259.7733
2025-09-13 23:00:00,53.467,-3.111,0.15,-0.058000002,16.22,-1.996,32.75,7.7999554,16.248999,100841.914,5.38931,1.2297738,0.0,0.00042217225,5.06e-07,2.09e-06,0.0,1.0201406,4.768841,261.78497
2025-09-14 00:00:00,53.467,-3.111,0.187,-0.024,16.206,-0.503,32.752,9.199955,16.233,100847.94,4.636915,1.4524935,0.0,0.00042580068,4.04e-07,2.09e-06,0.0,0.96857566,4.764264,263.1112
2025-09-14 01:00:00,53.467,-3.111,0.16700001,0.031000001,16.197,1.1470001,32.762,10.799955,16.227,100893.22,4.7117605,1.2253113,0.0,0.000100883706,2.02e-07,2.09e-06,0.0,0.92983955,4.731882,264.09918
2025-09-14 02:00:00,53.467,-3.111,0.125,0.09200001,16.189,2.309,32.772,11.899956,16.225,100909.81,4.2601957,1.4336624,0.0,3.88e-05,2.02e-07,2.09e-06,0.0,0.8978219,4.701701,264.93533
2025-09-14 03:00:00,53.467,-3.111,0.060000002,0.108,16.177,2.7040002,32.778,12.299955,16.223,100920.32,3.352172,1.9287577,0.0,3.22e-05,2.02e-07,2.09e-06,0.0,0.8621633,4.693446,265.5641
2025-09-14 04:00:00,53.467,-3.111,-0.010000001,0.095000006,16.157999,2.3240001,32.777,11.999955,16.213999,100920.5,2.8692887,2.25945,0.0,4.6e-05,0.0,2.09e-06,0.0,0.8211968,4.6903267,265.8882
2025-09-14 05:00:00,53.467,-3.111,-0.075,0.063,16.133999,1.3640001,32.772,10.999955,16.197,100907.945,2.4663415,2.9537525,0.0,1.93e-05,0.0,2.09e-06,0.0,0.7813567,4.6563864,265.6292
2025-09-14 06:00:00,53.467,-3.111,-0.127,0.018000001,16.116,0.15300001,32.77,9.799955,16.17,100891.2,1.4357532,3.5151997,0.0,1.02e-05,0.0,2.09e-06,0.0,0.7450884,4.5857725,264.57703
2025-09-14 07:00:00,53.467,-3.111,-0.14600001,-0.007,16.101,-1.023,32.767,8.699955,16.138,100887.34,0.23700678,4.2346277,0.0,0.0,0.0,2.09e-06,0.0,0.7067233,4.5118256,263.07416
2025-09-14 08:00:00,53.467,-3.111,-0.13700001,0.003,16.085,-2.065,32.763,7.6999555,16.111,100859.04,-1.1616993,4.5332623,0.0,0.0,0.0,2.09e-06,0.0,0.6729542,4.4071665,260.42657
2025-09-14 09:00:00,53.467,-3.111,-0.096,-0.022000002,16.077,-2.815,32.759,6.999955,16.092,100781.46,-2.0203438,4.884057,0.0,0.0,0.0,2.09e-06,0.0,0.6495009,4.2480307,254.79617
2025-09-14 10:00:00,53.467,-3.111,-0.006,-0.078,16.072,-2.9390001,32.756,6.7999554,16.081999,100712.5,-2.967332,5.3254623,0.0,0.0,0.0,2.09e-06,0.0,0.64144176,4.0399466,242.4606
2025-09-14 11:00:00,53.467,-3.111,0.093,-0.051000003,16.071,-2.296,32.753,7.499955,16.077,100641.836,-2.6904707,6.165081,0.0,9.55e-06,0.0,2.09e-06,0.0,0.6530481,3.8126016,222.58261
2025-09-14 12:00:00,53.467,-3.111,0.15300001,-0.002,16.072,-1.1270001,32.754,8.599956,16.078,100504.055,-3.658969,6.5123043,0.0,0.00020662157,6.03e-07,2.09e-06,0.0,0.70760447,3.5974252,194.96324
2025-09-14 13:00:00,53.467,-3.111,0.156,0.033,16.077,0.347,32.76,9.999955,16.083,100376.14,-4.9582615,7.152252,0.0,0.0019488153,3.63e-06,2.09e-06,0.0,0.79300857,3.5014014,171.63177
2025-09-14 14:00:00,53.467,-3.111,0.12900001,0.096,16.084,1.628,32.765,11.299955,16.088999,100116.31,-6.7799997,7.077265,0.0,0.0008337314,1.85e-06,2.09e-06,0.0,0.93644696,3.5335424,156.71454
2025-09-14 15:00:00,53.467,-3.111,0.079,0.123,16.09,2.358,32.773,11.999955,16.095,99884.86,-7.6283894,7.5223217,0.0,0.0008619502,2.77e-06,2.09e-06,0.0,1.115899,3.712776,146.23817
2025-09-14 16:00:00,53.467,-3.111,0.020000001,0.124000005,16.095,2.391,32.778,11.999955,16.097,99702.97,-6.2618637,9.38155,0.0,0.0008938578,7.96e-07,2.09e-06,0.0,1.2970495,3.9808881,145.54637
2025-09-14 17:00:00,53.467,-3.111,-0.037,0.097,16.093,1.7960001,32.774,11.399956,16.095,99530.79,-4.9480076,9.592277,0.0,0.00027676625,1.07e-06,2.09e-06,0.0,1.4253502,4.2324395,150.61191
2025-09-14 18:00:00,53.467,-3.111,-0.082,0.064,16.086,0.83400005,32.769,10.499955,16.088,99420.516,-2.5537071,8.849475,0.0,0.0019887274,6.13e-06,2.09e-06,0.0,1.3306732,4.3827057,155.18593
2025-09-14 19:00:00,53.467,-3.111,-0.104,0.035,16.074,-0.21700001,32.757,9.499955,16.079,99349.69,1.912601,7.6452026,0.0,0.00030884802,9.35e-07,2.09e-06,0.0,1.136301,4.4344244,162.93141
2025-09-14 20:00:00,53.467,-3.111,-0.105000004,0.023000002,16.056,-1.1880001,32.753,8.499955,16.064999,99362.3,4.7980785,6.4918776,0.0,2.68e-05,0.0,2.09e-06,0.0,1.0356985,4.382406,179.36072
2025-09-14 21:00:00,53.467,-3.111,-0.085,0.001,16.035,-1.9820001,32.749,7.7999554,16.046,99342.85,4.4499073,6.7754574,0.0,6.89e-06,0.0,2.09e-06,0.0,1.0435505,4.369789,198.24344
2025-09-14 22:00:00,53.467,-3.111,-0.035,-0.044000003,16.01,-2.378,32.745,7.3999553,16.024,99295.42,4.43375,5.7416515,0.0,1.02e-06,0.0,2.09e-06,0.0,1.0411838,4.5081325,210.67633
2025-09-14 23:00:00,53.467,-3.111,0.042000003,-0.05,15.988999,-2.148,32.742,7.5999556,16.003,99273.84,4.4123325,6.225662,0.0,1.41e-05,0.0,2.09e-06,0.0,1.0686461,4.6438303,217.945
2025-09-15 00:00:00,53.467,-3.111,0.11100001,-0.014,15.974,-1.386,32.741,8.399956,15.9869995,99216.31,4.884988,6.5660315,0.0,9.57e-05,6.32e-08,2.09e-06,0.0,1.1484538,4.760482,222.90103
2025-09-15 01:00:00,53.467,-3.111,0.14500001,0.013,15.967,-0.23400001,32.745,9.499955,15.978,99184.06,5.92844,7.1250134,0.0,6.21e-05,0.0,2.09e-06,0.0,1.3063312,4.876748,226.71373
2025-09-15 02:00:00,53.467,-3.111,0.141,0.054,15.964,1.0500001,32.754,10.699955,15.974,99188.08,7.3483896,7.3661118,0.0,5.46e-05,0.0,2.09e-06,0.0,1.5304335,5.0609665,229.41087
2025-09-15 03:00:00,53.467,-3.111,0.11100001,0.09200001,15.962,2.036,32.764,11.699956,15.971,99175.47,8.259445,6.8527775,0.0,4.53e-05,0.0,2.09e-06,0.0,1.7412355,5.315649,232.60562
2025-09-15 04:00:00,53.467,-3.111,0.062000003,0.105000004,15.957999,2.4650002,32.771,12.099956,15.966,99157.94,8.990509,6.2046404,0.0,9.36e-05,0.0,2.09e-06,0.0,1.9702287,5.572983,236.56778
2025-09-15 05:00:00,53.467,-3.111,0.006,0.087000005,15.945,2.278,32.775,11.899956,15.952,99174.92,10.074107,6.584857,0.0,0.00011405916,2.02e-07,2.09e-06,0.0,2.2121124,5.801239,239.00925
2025-09-15 06:00:00,53.467,-3.111,-0.041,0.054,15.922999,1.626,32.773,11.299955,15.929,99230.72,10.668069,7.1552114,0.0,5.84e-05,0.0,2.09e-06,0.0,2.4728508,6.028845,240.18417
2025-09-15 07:00:00,53.467,-3.111,-0.074,0.022000002,15.893999,0.74100006,32.77,10.399956,15.898999,99308.86,11.596551,6.5314064,0.0,0.0003959054,1.33e-07,2.09e-06,0.0,2.78082,6.27057,242.15265
2025-09-15 08:00:00,53.467,-3.111,-0.087000005,0.006,15.865,-0.185,32.765,9.499955,15.8689995,99374.53,12.321074,5.6966276,0.0,0.0003634665,1.01e-07,2.09e-06,0.0,3.0839777,6.5083847,245.02885
2025-09-15 09:00:00,53.467,-3.111,-0.076000005,0.0,15.842,-1.021,32.759,8.699955,15.846999,99453.41,12.403256,5.5194263,0.0,0.00018693318,2.34e-07,2.09e-06,0.0,3.2781315,6.7323666,247.69339
2025-09-15 10:00:00,53.467,-3.111,-0.053000003,-0.013,15.827999,-1.641,32.755,8.099956,15.830999,99535.984,11.260168,4.4294243,0.0,0.0002333971,3.03e-07,2.09e-06,0.0,3.0592728,6.8894815,250.66394
2025-09-15 11:00:00,53.467,-3.111,-0.011000001,-0.029000001,15.822,-1.8600001,32.751,7.8999553,15.823999,99608.195,12.004329,4.3859825,0.0,0.00015483506,2.02e-07,2.09e-06,0.0,3.0770159,6.878418,253.85945
2025-09-15 12:00:00,53.467,-3.111,0.039,-0.034,15.820999,-1.582,32.747,8.199955,15.822,99665.28,12.442039,4.5563917,0.0,0.00012709679,2.34e-07,2.09e-06,0.0,3.1303062,6.8582726,256.60242
2025-09-15 13:00:00,53.467,-3.111,0.086,-0.040000003,15.832,-0.88900006,32.747,8.799955,15.830999,99725.625,12.787618,3.9529104,0.0,0.00030065764,3.29e-07,2.09e-06,0.0,3.196373,6.8561325,258.4662
2025-09-15 14:00:00,53.467,-3.111,0.10700001,-0.009000001,15.848,0.112,32.75,9.799955,15.846999,99785.01,12.992476,2.6233892,0.0,0.00055522565,3.6e-07,2.09e-06,0.0,3.2294006,6.863077,260.25726
2025-09-15 15:00:00,53.467,-3.111,0.106000006,0.024,15.863999,1.1500001,32.754,10.799955,15.863,99878.16,12.67431,2.088109,0.0,0.00072789553,2.34e-07,2.09e-06,0.0,3.2181387,6.871703,261.99417
2025-09-15 16:00:00,53.467,-3.111,0.071,0.060000002,15.874,1.848,32.759,11.499955,15.874,99961.586,13.519667,1.0304751,0.0,0.0005463962,2.25e-06,2.09e-06,0.0,3.22223,6.8659534,263.57562
2025-09-15 17:00:00,53.467,-3.111,0.026,0.060000002,15.874,2.013,32.76,11.699956,15.875999,100068.97,12.827019,0.61600107,0.0,0.0002672663,1.33e-07,2.09e-06,0.0,3.1700792,6.8492565,265.11966
2025-09-15 18:00:00,53.467,-3.111,-0.022000002,0.044000003,15.863,1.641,32.759,11.299955,15.867,100177.97,13.005691,0.33249938,0.0,0.0002407801,2.34e-07,2.09e-06,0.0,3.1201897,6.818305,266.3039
2025-09-15 19:00:00,53.467,-3.111,-0.062000003,0.021000002,15.842,0.89800006,32.756,10.599956,15.848,100293.69,12.756157,0.48135072,0.0,0.00013479308,0.0,2.09e-06,0.0,3.1390705,6.7983036,267.2296
2025-09-15 20:00:00,53.467,-3.111,-0.081,0.002,15.811999,0.013,32.754,9.699955,15.818,100398.28,12.852856,0.82027924,0.0,0.0003588944,1.21e-06,2.09e-06,0.0,3.1379023,6.8097763,267.9061
2025-09-15 21:00:00,53.467,-3.111,-0.087000005,-0.002,15.778999,-0.84700006,32.75,8.899956,15.785,100525.86,13.293461,0.4483775,0.0,0.0003340726,1.01e-06,2.09e-06,0.0,3.1465254,6.819645,268.4423
2025-09-15 22:00:00,53.467,-3.111,-0.072000004,-0.009000001,15.743,-1.572,32.744,8.199955,15.752,100619.32,13.354107,1.1995119,0.0,0.0003446539,6.07e-07,2.09e-06,0.0,3.183137,6.8334684,268.2254
2025-09-15 23:00:00,53.467,-3.111,-0.048,-0.025,15.707,-2.058,32.74,7.6999555,15.721999,100669.58,13.391044,0.9604991,0.0,0.00030898902,6.07e-07,2.09e-06,0.0,3.254836,6.853424,268.43622
2025-09-16 00:00:00,53.467,-3.111,0.002,-0.05,15.669,-2.1560001,32.736,7.5999556,15.674999,100722.86,13.161171,1.0817931,0.0,0.0002246112,2.02e-07,2.09e-06,0.0,3.2461033,6.874361,268.54645
2025-09-16 01:00:00,53.467,-3.111,0.052,-0.045,15.632999,-1.8000001,32.733,7.999955,15.639,100776.14,13.304801,0.45516413,0.0,0.00024298659,2.02e-07,2.09e-06,0.0,3.231042,6.876787,268.94455
2025-09-16 02:00:00,53.467,-3.111,0.085,-0.030000001,15.601,-1.047,32.732,8.699955,15.606999,100845.03,12.75615,-0.035811003,0.0,0.00030687594,7.08e-07,2.09e-06,0.0,3.160058,6.87121,270.38336
2025-09-16 03:00:00,53.467,-3.111,0.09900001,-0.021000002,15.577,-0.023000002,32.734,9.699955,15.582999,100929.39,12.911887,-0.60062575,0.0,0.00049943593,1.62e-06,2.09e-06,0.0,3.0456734,6.841758,272.3345
2025-09-16 04:00:00,53.467,-3.111,0.095000006,0.019000001,15.559,0.95100003,32.737,10.599956,15.565,100997.17,12.383511,-1.1088419,0.0,0.00069458486,2.22e-06,2.09e-06,0.0,2.9173174,6.7824783,274.0764
2025-09-16 05:00:00,53.467,-3.111,0.061000004,0.043,15.542999,1.5550001,32.739,11.199955,15.551,101093.36,11.611024,-1.7012749,0.0,0.00080110854,3.3e-06,2.09e-06,0.0,2.7815638,6.7106495,275.40158
2025-09-16 06:00:00,53.467,-3.111,0.020000001,0.043,15.526,1.659,32.738,11.299955,15.535,101195.87,10.6226845,-1.7121515,0.0,0.0006250513,1.04e-06,2.09e-06,0.0,2.6366043,6.618494,276.34827
2025-09-16 07:00:00,53.467,-3.111,-0.024,0.026,15.507,1.309,32.735,10.999955,15.516999,101262.94,9.911101,-1.6101332,0.0,0.00034672616,2.02e-07,2.09e-06,0.0,2.4740849,6.515197,277.00226
2025-09-16 08:00:00,53.467,-3.111,-0.061000004,0.0050000004,15.4869995,0.65000004,32.732,10.299955,15.495,101329.14,10.03582,-1.4213448,0.0,0.00027862831,1.01e-07,2.09e-06,0.0,2.324359,6.4070606,277.3458
2025-09-16 09:00:00,53.467,-3.111,-0.079,-0.019000001,15.469999,-0.115,32.729,9.599956,15.474999,101395.83,10.497209,-1.0862732,0.0,0.00029022867,2.02e-07,2.09e-06,0.0,2.2228584,6.279792,277.32224
2025-09-16 10:00:00,53.467,-3.111,-0.085,-0.030000001,15.462,-0.85700005,32.726,8.899956,15.462999,101491.04,10.266574,-1.2348471,0.0,0.0002590124,1.33e-07,2.09e-06,0.0,2.1374369,6.1667585,277.11707
2025-09-16 11:00:00,53.467,-3.111,-0.078,-0.040000003,15.464,-1.506,32.722,8.199955,15.462,101576.34,9.570805,-1.6157522,0.0,0.00012639217,0.0,2.06e-06,0.0,2.0859041,6.0518274,277.2221
2025-09-16 12:00:00,53.467,-3.111,-0.052,-0.063,15.478999,-1.9330001,32.72,7.7999554,15.471999,101566.06,8.576657,-1.5745935,0.0,9.13e-05,0.0,2.06e-06,0.0,1.9734716,5.963004,277.55496
2025-09-16 13:00:00,53.467,-3.111,-0.003,-0.079,15.502999,-1.96,32.717,7.7999554,15.492,101626.734,8.600815,-1.1540499,0.0,3.22e-05,0.0,2.06e-06,0.0,1.8416548,5.868243,277.53668
2025-09-16 14:00:00,53.467,-3.111,0.056,-0.063,15.525,-1.5270001,32.715,8.199955,15.514999,101644.94,8.6465645,-1.1250248,0.0,1.77e-05,0.0,2.06e-06,0.0,1.7467194,5.7296534,277.24658
2025-09-16 15:00:00,53.467,-3.111,0.097,-0.034,15.544,-0.72,32.714,8.999955,15.535,101710.99,8.755103,-0.5897522,0.0,7.35e-05,0.0,2.06e-06,0.0,1.6637926,5.5921745,276.63083
2025-09-16 16:00:00,53.467,-3.111,0.113000005,0.002,15.556999,0.268,32.716,9.999955,15.551,101646.2,7.628338,-0.28366184,0.0,5.61e-05,0.0,2.06e-06,0.0,1.5612049,5.4704924,275.97986
2025-09-16 17:00:00,53.467,-3.111,0.102000006,0.042000003,15.563,1.1290001,32.72,10.799955,15.563,101660.695,6.889018,0.20336944,0.0,4.68e-05,1.01e-07,2.06e-06,0.0,1.4346676,5.370425,275.49338
2025-09-16 18:00:00,53.467,-3.111,0.07,0.068,15.561999,1.6240001,32.721,11.299955,15.57,101671.75,5.613431,0.92916167,0.0,4.15e-06,0.0,2.06e-06,0.0,1.313137,5.261672,274.9383
2025-09-16 19:00:00,53.467,-3.111,0.026,0.075,15.547,1.6290001,32.721,11.299955,15.572,101679.6,4.8084555,1.5818012,0.0,1.78e-05,0.0,2.06e-06,0.0,1.1825085,5.1926394,274.5811
